"pattern","corruption","n","rate_full","rate_norr","delta","size","rate_sample","rep","scenario","tau"
"acquiescent",0.7,1,0,1,-1,30,0.2,1,"A",0.6
"acquiescent",0.8,2,0,0,0,30,0.2,1,"A",0.6
"acquiescent",0.9,2,1,1,0,30,0.2,1,"A",0.6
"acquiescent",1,2,1,1,0,30,0.2,1,"A",0.6
"fatigue",0.7,1,1,1,0,30,0.2,1,"A",0.6
"fatigue",0.8,2,0.5,0.5,0,30,0.2,1,"A",0.6
"fatigue",0.9,2,0,0,0,30,0.2,1,"A",0.6
"fatigue",1,2,1,1,0,30,0.2,1,"A",0.6
"longstring",0.7,2,0,0,0,30,0.2,1,"A",0.6
"longstring",0.8,2,0.5,0.5,0,30,0.2,1,"A",0.6
"longstring",0.9,1,0,0,0,30,0.2,1,"A",0.6
"longstring",1,2,1,1,0,30,0.2,1,"A",0.6
"mixed",0.7,1,1,0,1,30,0.2,1,"A",0.6
"mixed",0.8,1,0,0,0,30,0.2,1,"A",0.6
"mixed",0.9,2,0.5,0.5,0,30,0.2,1,"A",0.6
"mixed",1,2,0,0,0,30,0.2,1,"A",0.6
"pure_straight",0.7,1,0,0,0,30,0.2,1,"A",0.6
"pure_straight",0.8,2,1,1,0,30,0.2,1,"A",0.6
"pure_straight",0.9,2,1,1,0,30,0.2,1,"A",0.6
"pure_straight",1,2,1,1,0,30,0.2,1,"A",0.6
"random",0.7,2,0,0,0,30,0.2,1,"A",0.6
"random",0.8,2,0,0,0,30,0.2,1,"A",0.6
"random",0.9,2,0,0,0,30,0.2,1,"A",0.6
"random",1,2,0,0,0,30,0.2,1,"A",0.6
"acquiescent",0.5,1,0,0,0,30,0.2,1,"B",0.4
"acquiescent",0.6,1,1,1,0,30,0.2,1,"B",0.4
"acquiescent",0.7,1,0,0,0,30,0.2,1,"B",0.4
"acquiescent",0.8,2,0,0,0,30,0.2,1,"B",0.4
"acquiescent",0.9,2,1,1,0,30,0.2,1,"B",0.4
"acquiescent",1,2,1,1,0,30,0.2,1,"B",0.4
"fatigue",0.5,2,0,0,0,30,0.2,1,"B",0.4
"fatigue",0.6,1,0,0,0,30,0.2,1,"B",0.4
"fatigue",0.7,1,1,1,0,30,0.2,1,"B",0.4
"fatigue",0.8,2,0.5,0.5,0,30,0.2,1,"B",0.4
"fatigue",0.9,2,0,0.5,-0.5,30,0.2,1,"B",0.4
"fatigue",1,2,1,1,0,30,0.2,1,"B",0.4
"longstring",0.5,2,0,0,0,30,0.2,1,"B",0.4
"longstring",0.6,2,0.5,0.5,0,30,0.2,1,"B",0.4
"longstring",0.7,2,0,0,0,30,0.2,1,"B",0.4
"longstring",0.8,2,0,0.5,-0.5,30,0.2,1,"B",0.4
"longstring",0.9,1,1,1,0,30,0.2,1,"B",0.4
"longstring",1,2,1,1,0,30,0.2,1,"B",0.4
"mixed",0.5,2,0,0,0,30,0.2,1,"B",0.4
"mixed",0.6,2,1,1,0,30,0.2,1,"B",0.4
"mixed",0.7,1,1,1,0,30,0.2,1,"B",0.4
"mixed",0.8,1,0,0,0,30,0.2,1,"B",0.4
"mixed",0.9,2,0.5,0.5,0,30,0.2,1,"B",0.4
"mixed",1,2,0,0,0,30,0.2,1,"B",0.4
"pure_straight",0.5,1,1,1,0,30,0.2,1,"B",0.4
"pure_straight",0.6,2,0.5,0.5,0,30,0.2,1,"B",0.4
"pure_straight",0.7,1,0,0,0,30,0.2,1,"B",0.4
"pure_straight",0.8,2,1,1,0,30,0.2,1,"B",0.4
"pure_straight",0.9,2,1,1,0,30,0.2,1,"B",0.4
"pure_straight",1,2,1,1,0,30,0.2,1,"B",0.4
"random",0.5,1,0,0,0,30,0.2,1,"B",0.4
"random",0.6,1,0,0,0,30,0.2,1,"B",0.4
"random",0.7,2,0,0,0,30,0.2,1,"B",0.4
"random",0.8,2,0,0,0,30,0.2,1,"B",0.4
"random",0.9,2,0,0,0,30,0.2,1,"B",0.4
"random",1,2,0,0,0,30,0.2,1,"B",0.4
"acquiescent",0.7,2,0.5,0,0.5,30,0.2,2,"A",0.6
"acquiescent",0.8,2,0.5,0.5,0,30,0.2,2,"A",0.6
"acquiescent",0.9,2,1,1,0,30,0.2,2,"A",0.6
"acquiescent",1,2,1,1,0,30,0.2,2,"A",0.6
"fatigue",0.7,1,1,1,0,30,0.2,2,"A",0.6
"fatigue",0.8,2,0.5,0,0.5,30,0.2,2,"A",0.6
"fatigue",0.9,2,0.5,0.5,0,30,0.2,2,"A",0.6
"fatigue",1,2,1,1,0,30,0.2,2,"A",0.6
"longstring",0.7,1,0,0,0,30,0.2,2,"A",0.6
"longstring",0.8,2,0.5,1,-0.5,30,0.2,2,"A",0.6
"longstring",0.9,2,0.5,0.5,0,30,0.2,2,"A",0.6
"longstring",1,2,0.5,0.5,0,30,0.2,2,"A",0.6
"mixed",0.7,1,0,0,0,30,0.2,2,"A",0.6
"mixed",0.8,2,0,0,0,30,0.2,2,"A",0.6
"mixed",0.9,1,1,0,1,30,0.2,2,"A",0.6
"mixed",1,2,0.5,0.5,0,30,0.2,2,"A",0.6
"pure_straight",0.7,2,1,0.5,0.5,30,0.2,2,"A",0.6
"pure_straight",0.8,2,0.5,0.5,0,30,0.2,2,"A",0.6
"pure_straight",0.9,2,1,1,0,30,0.2,2,"A",0.6
"pure_straight",1,2,1,1,0,30,0.2,2,"A",0.6
"random",0.7,2,0,0,0,30,0.2,2,"A",0.6
"random",0.8,1,0,0,0,30,0.2,2,"A",0.6
"random",0.9,1,0,1,-1,30,0.2,2,"A",0.6
"random",1,2,0.5,0,0.5,30,0.2,2,"A",0.6
"acquiescent",0.5,2,1,1,0,30,0.2,2,"B",0.4
"acquiescent",0.6,2,0.5,0,0.5,30,0.2,2,"B",0.4
"acquiescent",0.7,2,0,0,0,30,0.2,2,"B",0.4
"acquiescent",0.8,2,0.5,0.5,0,30,0.2,2,"B",0.4
"acquiescent",0.9,2,1,1,0,30,0.2,2,"B",0.4
"acquiescent",1,2,1,1,0,30,0.2,2,"B",0.4
"fatigue",0.5,2,0.5,0,0.5,30,0.2,2,"B",0.4
"fatigue",0.6,2,0.5,0.5,0,30,0.2,2,"B",0.4
"fatigue",0.7,1,1,1,0,30,0.2,2,"B",0.4
"fatigue",0.8,2,0.5,0,0.5,30,0.2,2,"B",0.4
"fatigue",0.9,2,0.5,0.5,0,30,0.2,2,"B",0.4
"fatigue",1,2,1,1,0,30,0.2,2,"B",0.4
"longstring",0.5,2,0,0,0,30,0.2,2,"B",0.4
"longstring",0.6,1,0,0,0,30,0.2,2,"B",0.4
"longstring",0.7,1,0,0,0,30,0.2,2,"B",0.4
"longstring",0.8,2,0.5,0.5,0,30,0.2,2,"B",0.4
"longstring",0.9,2,0.5,0,0.5,30,0.2,2,"B",0.4
"longstring",1,2,0.5,0.5,0,30,0.2,2,"B",0.4
"mixed",0.5,2,0,0,0,30,0.2,2,"B",0.4
"mixed",0.6,2,0.5,0,0.5,30,0.2,2,"B",0.4
"mixed",0.7,1,1,1,0,30,0.2,2,"B",0.4
"mixed",0.8,2,0,0,0,30,0.2,2,"B",0.4
"mixed",0.9,1,1,0,1,30,0.2,2,"B",0.4
"mixed",1,2,0.5,0.5,0,30,0.2,2,"B",0.4
"pure_straight",0.5,2,0,0,0,30,0.2,2,"B",0.4
"pure_straight",0.6,1,1,1,0,30,0.2,2,"B",0.4
"pure_straight",0.7,2,1,0.5,0.5,30,0.2,2,"B",0.4
"pure_straight",0.8,2,0.5,0.5,0,30,0.2,2,"B",0.4
"pure_straight",0.9,2,1,1,0,30,0.2,2,"B",0.4
"pure_straight",1,2,1,1,0,30,0.2,2,"B",0.4
"random",0.5,1,0,0,0,30,0.2,2,"B",0.4
"random",0.6,2,0,0,0,30,0.2,2,"B",0.4
"random",0.7,2,0.5,0.5,0,30,0.2,2,"B",0.4
"random",0.8,1,0,0,0,30,0.2,2,"B",0.4
"random",0.9,1,1,0,1,30,0.2,2,"B",0.4
"random",1,2,0.5,0,0.5,30,0.2,2,"B",0.4
"acquiescent",0.7,2,0.5,0.5,0,30,0.2,3,"A",0.6
"acquiescent",0.8,2,0.5,1,-0.5,30,0.2,3,"A",0.6
"acquiescent",0.9,2,1,1,0,30,0.2,3,"A",0.6
"acquiescent",1,2,1,1,0,30,0.2,3,"A",0.6
"fatigue",0.7,1,0,0,0,30,0.2,3,"A",0.6
"fatigue",0.8,1,1,1,0,30,0.2,3,"A",0.6
"fatigue",0.9,2,1,1,0,30,0.2,3,"A",0.6
"fatigue",1,2,0.5,0.5,0,30,0.2,3,"A",0.6
"longstring",0.7,1,0,0,0,30,0.2,3,"A",0.6
"longstring",0.8,1,0,0,0,30,0.2,3,"A",0.6
"longstring",0.9,2,0.5,0.5,0,30,0.2,3,"A",0.6
"longstring",1,1,0,0,0,30,0.2,3,"A",0.6
"mixed",0.7,2,0.5,0.5,0,30,0.2,3,"A",0.6
"mixed",0.8,1,0,0,0,30,0.2,3,"A",0.6
"mixed",0.9,1,0,0,0,30,0.2,3,"A",0.6
"mixed",1,2,0.5,0.5,0,30,0.2,3,"A",0.6
"pure_straight",0.7,1,1,1,0,30,0.2,3,"A",0.6
"pure_straight",0.8,2,0.5,0.5,0,30,0.2,3,"A",0.6
"pure_straight",0.9,2,1,1,0,30,0.2,3,"A",0.6
"pure_straight",1,2,1,1,0,30,0.2,3,"A",0.6
"random",0.7,2,0,0,0,30,0.2,3,"A",0.6
"random",0.8,2,0,0,0,30,0.2,3,"A",0.6
"random",0.9,1,0,0,0,30,0.2,3,"A",0.6
"random",1,2,0,0,0,30,0.2,3,"A",0.6
"acquiescent",0.5,1,1,1,0,30,0.2,3,"B",0.4
"acquiescent",0.6,2,0.5,1,-0.5,30,0.2,3,"B",0.4
"acquiescent",0.7,2,0.5,0.5,0,30,0.2,3,"B",0.4
"acquiescent",0.8,2,0.5,1,-0.5,30,0.2,3,"B",0.4
"acquiescent",0.9,2,1,1,0,30,0.2,3,"B",0.4
"acquiescent",1,2,1,1,0,30,0.2,3,"B",0.4
"fatigue",0.5,2,0,0,0,30,0.2,3,"B",0.4
"fatigue",0.6,1,0,0,0,30,0.2,3,"B",0.4
"fatigue",0.7,1,0,0,0,30,0.2,3,"B",0.4
"fatigue",0.8,1,1,1,0,30,0.2,3,"B",0.4
"fatigue",0.9,2,1,1,0,30,0.2,3,"B",0.4
"fatigue",1,2,1,1,0,30,0.2,3,"B",0.4
"longstring",0.5,2,0.5,0.5,0,30,0.2,3,"B",0.4
"longstring",0.6,2,0.5,0,0.5,30,0.2,3,"B",0.4
"longstring",0.7,1,1,0,1,30,0.2,3,"B",0.4
"longstring",0.8,1,0,0,0,30,0.2,3,"B",0.4
"longstring",0.9,2,1,1,0,30,0.2,3,"B",0.4
"longstring",1,1,0,0,0,30,0.2,3,"B",0.4
"mixed",0.5,2,0,0.5,-0.5,30,0.2,3,"B",0.4
"mixed",0.6,2,0.5,0.5,0,30,0.2,3,"B",0.4
"mixed",0.7,2,0.5,0.5,0,30,0.2,3,"B",0.4
"mixed",0.8,1,0,0,0,30,0.2,3,"B",0.4
"mixed",0.9,1,0,0,0,30,0.2,3,"B",0.4
"mixed",1,2,0.5,0.5,0,30,0.2,3,"B",0.4
"pure_straight",0.5,1,1,1,0,30,0.2,3,"B",0.4
"pure_straight",0.6,2,0,0,0,30,0.2,3,"B",0.4
"pure_straight",0.7,1,1,1,0,30,0.2,3,"B",0.4
"pure_straight",0.8,2,0.5,1,-0.5,30,0.2,3,"B",0.4
"pure_straight",0.9,2,1,1,0,30,0.2,3,"B",0.4
"pure_straight",1,2,1,1,0,30,0.2,3,"B",0.4
"random",0.5,2,0.5,0,0.5,30,0.2,3,"B",0.4
"random",0.6,1,1,1,0,30,0.2,3,"B",0.4
"random",0.7,2,0,0,0,30,0.2,3,"B",0.4
"random",0.8,2,0.5,0,0.5,30,0.2,3,"B",0.4
"random",0.9,1,0,0,0,30,0.2,3,"B",0.4
"random",1,2,0,0,0,30,0.2,3,"B",0.4
"acquiescent",0.7,2,0.5,0.5,0,30,0.2,4,"A",0.6
"acquiescent",0.8,2,0.5,0.5,0,30,0.2,4,"A",0.6
"acquiescent",0.9,1,1,1,0,30,0.2,4,"A",0.6
"acquiescent",1,2,1,1,0,30,0.2,4,"A",0.6
"fatigue",0.7,2,0.5,0.5,0,30,0.2,4,"A",0.6
"fatigue",0.8,2,0.5,0.5,0,30,0.2,4,"A",0.6
"fatigue",0.9,1,1,1,0,30,0.2,4,"A",0.6
"fatigue",1,2,1,1,0,30,0.2,4,"A",0.6
"longstring",0.7,2,0.5,0.5,0,30,0.2,4,"A",0.6
"longstring",0.8,2,0.5,0.5,0,30,0.2,4,"A",0.6
"longstring",0.9,2,1,1,0,30,0.2,4,"A",0.6
"longstring",1,1,1,1,0,30,0.2,4,"A",0.6
"mixed",0.7,2,0.5,0.5,0,30,0.2,4,"A",0.6
"mixed",0.8,2,0,0,0,30,0.2,4,"A",0.6
"mixed",0.9,2,0,0,0,30,0.2,4,"A",0.6
"mixed",1,1,1,0,1,30,0.2,4,"A",0.6
"pure_straight",0.7,2,0.5,0.5,0,30,0.2,4,"A",0.6
"pure_straight",0.8,1,1,1,0,30,0.2,4,"A",0.6
"pure_straight",0.9,2,1,1,0,30,0.2,4,"A",0.6
"pure_straight",1,2,1,1,0,30,0.2,4,"A",0.6
"random",0.7,1,0,0,0,30,0.2,4,"A",0.6
"random",0.8,2,0,0,0,30,0.2,4,"A",0.6
"random",0.9,2,0,0,0,30,0.2,4,"A",0.6
"random",1,1,1,1,0,30,0.2,4,"A",0.6
"acquiescent",0.5,2,0.5,0.5,0,30,0.2,4,"B",0.4
"acquiescent",0.6,2,0.5,0.5,0,30,0.2,4,"B",0.4
"acquiescent",0.7,2,0.5,0.5,0,30,0.2,4,"B",0.4
"acquiescent",0.8,2,1,1,0,30,0.2,4,"B",0.4
"acquiescent",0.9,1,0,1,-1,30,0.2,4,"B",0.4
"acquiescent",1,2,1,1,0,30,0.2,4,"B",0.4
"fatigue",0.5,1,1,0,1,30,0.2,4,"B",0.4
"fatigue",0.6,2,0.5,0,0.5,30,0.2,4,"B",0.4
"fatigue",0.7,2,0.5,0.5,0,30,0.2,4,"B",0.4
"fatigue",0.8,2,0.5,0.5,0,30,0.2,4,"B",0.4
"fatigue",0.9,1,1,1,0,30,0.2,4,"B",0.4
"fatigue",1,2,1,0.5,0.5,30,0.2,4,"B",0.4
"longstring",0.5,1,0,0,0,30,0.2,4,"B",0.4
"longstring",0.6,2,0,0,0,30,0.2,4,"B",0.4
"longstring",0.7,2,0.5,0.5,0,30,0.2,4,"B",0.4
"longstring",0.8,2,0.5,0.5,0,30,0.2,4,"B",0.4
"longstring",0.9,2,0.5,0.5,0,30,0.2,4,"B",0.4
"longstring",1,1,1,1,0,30,0.2,4,"B",0.4
"mixed",0.5,2,0,0,0,30,0.2,4,"B",0.4
"mixed",0.6,1,0,0,0,30,0.2,4,"B",0.4
"mixed",0.7,2,0.5,0,0.5,30,0.2,4,"B",0.4
"mixed",0.8,2,0,0,0,30,0.2,4,"B",0.4
"mixed",0.9,2,0,0,0,30,0.2,4,"B",0.4
"mixed",1,1,1,1,0,30,0.2,4,"B",0.4
"pure_straight",0.5,2,0.5,0.5,0,30,0.2,4,"B",0.4
"pure_straight",0.6,2,1,0.5,0.5,30,0.2,4,"B",0.4
"pure_straight",0.7,2,0.5,1,-0.5,30,0.2,4,"B",0.4
"pure_straight",0.8,1,1,1,0,30,0.2,4,"B",0.4
"pure_straight",0.9,2,1,1,0,30,0.2,4,"B",0.4
"pure_straight",1,2,1,1,0,30,0.2,4,"B",0.4
"random",0.5,2,0,0,0,30,0.2,4,"B",0.4
"random",0.6,2,0,0,0,30,0.2,4,"B",0.4
"random",0.7,1,1,0,1,30,0.2,4,"B",0.4
"random",0.8,2,0,0,0,30,0.2,4,"B",0.4
"random",0.9,2,0,0,0,30,0.2,4,"B",0.4
"random",1,1,1,1,0,30,0.2,4,"B",0.4
"acquiescent",0.7,1,1,1,0,30,0.2,5,"A",0.6
"acquiescent",0.8,2,0,0,0,30,0.2,5,"A",0.6
"acquiescent",0.9,1,1,1,0,30,0.2,5,"A",0.6
"acquiescent",1,2,1,1,0,30,0.2,5,"A",0.6
"fatigue",0.7,2,0,0,0,30,0.2,5,"A",0.6
"fatigue",0.8,2,1,1,0,30,0.2,5,"A",0.6
"fatigue",0.9,1,0,0,0,30,0.2,5,"A",0.6
"fatigue",1,2,1,0,1,30,0.2,5,"A",0.6
"longstring",0.7,2,0,0.5,-0.5,30,0.2,5,"A",0.6
"longstring",0.8,1,1,1,0,30,0.2,5,"A",0.6
"longstring",0.9,2,0,0,0,30,0.2,5,"A",0.6
"longstring",1,1,0,0,0,30,0.2,5,"A",0.6
"mixed",0.7,2,0,0,0,30,0.2,5,"A",0.6
"mixed",0.8,1,0,0,0,30,0.2,5,"A",0.6
"mixed",0.9,2,0.5,0.5,0,30,0.2,5,"A",0.6
"mixed",1,1,1,1,0,30,0.2,5,"A",0.6
"pure_straight",0.7,1,1,1,0,30,0.2,5,"A",0.6
"pure_straight",0.8,2,1,1,0,30,0.2,5,"A",0.6
"pure_straight",0.9,1,1,1,0,30,0.2,5,"A",0.6
"pure_straight",1,2,1,1,0,30,0.2,5,"A",0.6
"random",0.7,2,0,0,0,30,0.2,5,"A",0.6
"random",0.8,2,0,0,0,30,0.2,5,"A",0.6
"random",0.9,2,0,0,0,30,0.2,5,"A",0.6
"random",1,2,0,0,0,30,0.2,5,"A",0.6
"acquiescent",0.5,2,0.5,0,0.5,30,0.2,5,"B",0.4
"acquiescent",0.6,2,1,1,0,30,0.2,5,"B",0.4
"acquiescent",0.7,1,1,1,0,30,0.2,5,"B",0.4
"acquiescent",0.8,2,0,0,0,30,0.2,5,"B",0.4
"acquiescent",0.9,1,1,1,0,30,0.2,5,"B",0.4
"acquiescent",1,2,1,1,0,30,0.2,5,"B",0.4
"fatigue",0.5,1,1,1,0,30,0.2,5,"B",0.4
"fatigue",0.6,1,0,0,0,30,0.2,5,"B",0.4
"fatigue",0.7,2,0,0.5,-0.5,30,0.2,5,"B",0.4
"fatigue",0.8,2,1,1,0,30,0.2,5,"B",0.4
"fatigue",0.9,1,0,0,0,30,0.2,5,"B",0.4
"fatigue",1,2,1,0,1,30,0.2,5,"B",0.4
"longstring",0.5,2,0,0.5,-0.5,30,0.2,5,"B",0.4
"longstring",0.6,2,0,0,0,30,0.2,5,"B",0.4
"longstring",0.7,2,0,0,0,30,0.2,5,"B",0.4
"longstring",0.8,1,1,1,0,30,0.2,5,"B",0.4
"longstring",0.9,2,0,0,0,30,0.2,5,"B",0.4
"longstring",1,1,0,0,0,30,0.2,5,"B",0.4
"mixed",0.5,2,0,0,0,30,0.2,5,"B",0.4
"mixed",0.6,2,0,0,0,30,0.2,5,"B",0.4
"mixed",0.7,2,0,0,0,30,0.2,5,"B",0.4
"mixed",0.8,1,0,0,0,30,0.2,5,"B",0.4
"mixed",0.9,2,0.5,0.5,0,30,0.2,5,"B",0.4
"mixed",1,1,1,1,0,30,0.2,5,"B",0.4
"pure_straight",0.5,2,0.5,0.5,0,30,0.2,5,"B",0.4
"pure_straight",0.6,2,1,1,0,30,0.2,5,"B",0.4
"pure_straight",0.7,1,1,1,0,30,0.2,5,"B",0.4
"pure_straight",0.8,2,1,1,0,30,0.2,5,"B",0.4
"pure_straight",0.9,1,1,1,0,30,0.2,5,"B",0.4
"pure_straight",1,2,1,1,0,30,0.2,5,"B",0.4
"random",0.5,2,0,0,0,30,0.2,5,"B",0.4
"random",0.6,2,0,0,0,30,0.2,5,"B",0.4
"random",0.7,2,0,0,0,30,0.2,5,"B",0.4
"random",0.8,2,0,0,0,30,0.2,5,"B",0.4
"random",0.9,2,0,0,0,30,0.2,5,"B",0.4
"random",1,2,0,0,0,30,0.2,5,"B",0.4
"acquiescent",0.7,3,0.666666666666667,0.333333333333333,0.333333333333333,30,0.4,1,"A",0.6
"acquiescent",0.8,4,0.75,0.75,0,30,0.4,1,"A",0.6
"acquiescent",0.9,3,1,1,0,30,0.4,1,"A",0.6
"acquiescent",1,4,1,1,0,30,0.4,1,"A",0.6
"fatigue",0.7,3,0.333333333333333,0.333333333333333,0,30,0.4,1,"A",0.6
"fatigue",0.8,3,0.666666666666667,0.666666666666667,0,30,0.4,1,"A",0.6
"fatigue",0.9,3,1,0.666666666666667,0.333333333333333,30,0.4,1,"A",0.6
"fatigue",1,3,0.666666666666667,0.666666666666667,0,30,0.4,1,"A",0.6
"longstring",0.7,4,0.25,0.5,-0.25,30,0.4,1,"A",0.6
"longstring",0.8,3,1,1,0,30,0.4,1,"A",0.6
"longstring",0.9,4,0.75,0.75,0,30,0.4,1,"A",0.6
"longstring",1,4,0.75,0.75,0,30,0.4,1,"A",0.6
"mixed",0.7,3,0.333333333333333,0.333333333333333,0,30,0.4,1,"A",0.6
"mixed",0.8,4,0.25,0.25,0,30,0.4,1,"A",0.6
"mixed",0.9,3,0.666666666666667,1,-0.333333333333333,30,0.4,1,"A",0.6
"mixed",1,3,0.333333333333333,0,0.333333333333333,30,0.4,1,"A",0.6
"pure_straight",0.7,3,1,1,0,30,0.4,1,"A",0.6
"pure_straight",0.8,3,1,1,0,30,0.4,1,"A",0.6
"pure_straight",0.9,4,1,1,0,30,0.4,1,"A",0.6
"pure_straight",1,3,1,1,0,30,0.4,1,"A",0.6
"random",0.7,4,0,0.25,-0.25,30,0.4,1,"A",0.6
"random",0.8,3,0,0.333333333333333,-0.333333333333333,30,0.4,1,"A",0.6
"random",0.9,4,0.25,0.5,-0.25,30,0.4,1,"A",0.6
"random",1,3,0,0,0,30,0.4,1,"A",0.6
"acquiescent",0.5,3,0.333333333333333,0,0.333333333333333,30,0.4,1,"B",0.4
"acquiescent",0.6,3,0,0.333333333333333,-0.333333333333333,30,0.4,1,"B",0.4
"acquiescent",0.7,3,0.666666666666667,0.333333333333333,0.333333333333333,30,0.4,1,"B",0.4
"acquiescent",0.8,4,0.75,0.5,0.25,30,0.4,1,"B",0.4
"acquiescent",0.9,3,1,1,0,30,0.4,1,"B",0.4
"acquiescent",1,4,1,1,0,30,0.4,1,"B",0.4
"fatigue",0.5,3,0.333333333333333,0.333333333333333,0,30,0.4,1,"B",0.4
"fatigue",0.6,4,0.25,0.25,0,30,0.4,1,"B",0.4
"fatigue",0.7,3,0.333333333333333,0.333333333333333,0,30,0.4,1,"B",0.4
"fatigue",0.8,3,0.666666666666667,0.666666666666667,0,30,0.4,1,"B",0.4
"fatigue",0.9,3,0.666666666666667,0.666666666666667,0,30,0.4,1,"B",0.4
"fatigue",1,3,0.333333333333333,0.333333333333333,0,30,0.4,1,"B",0.4
"longstring",0.5,3,0.333333333333333,0.333333333333333,0,30,0.4,1,"B",0.4
"longstring",0.6,3,0,0.333333333333333,-0.333333333333333,30,0.4,1,"B",0.4
"longstring",0.7,4,0.5,0.25,0.25,30,0.4,1,"B",0.4
"longstring",0.8,3,1,1,0,30,0.4,1,"B",0.4
"longstring",0.9,4,0.5,0.5,0,30,0.4,1,"B",0.4
"longstring",1,4,0.75,0.5,0.25,30,0.4,1,"B",0.4
"mixed",0.5,3,0,0,0,30,0.4,1,"B",0.4
"mixed",0.6,4,0.5,0,0.5,30,0.4,1,"B",0.4
"mixed",0.7,3,0.333333333333333,0.333333333333333,0,30,0.4,1,"B",0.4
"mixed",0.8,4,0.25,0.25,0,30,0.4,1,"B",0.4
"mixed",0.9,3,0.666666666666667,0.666666666666667,0,30,0.4,1,"B",0.4
"mixed",1,3,0,0,0,30,0.4,1,"B",0.4
"pure_straight",0.5,3,0.666666666666667,0.666666666666667,0,30,0.4,1,"B",0.4
"pure_straight",0.6,3,0.666666666666667,0.666666666666667,0,30,0.4,1,"B",0.4
"pure_straight",0.7,3,1,1,0,30,0.4,1,"B",0.4
"pure_straight",0.8,3,1,1,0,30,0.4,1,"B",0.4
"pure_straight",0.9,4,1,1,0,30,0.4,1,"B",0.4
"pure_straight",1,3,1,1,0,30,0.4,1,"B",0.4
"random",0.5,3,0,0,0,30,0.4,1,"B",0.4
"random",0.6,4,0,0,0,30,0.4,1,"B",0.4
"random",0.7,4,0,0,0,30,0.4,1,"B",0.4
"random",0.8,3,0,0,0,30,0.4,1,"B",0.4
"random",0.9,4,0.25,0.25,0,30,0.4,1,"B",0.4
"random",1,3,0,0,0,30,0.4,1,"B",0.4
"acquiescent",0.7,4,0,0,0,30,0.4,2,"A",0.6
"acquiescent",0.8,3,1,1,0,30,0.4,2,"A",0.6
"acquiescent",0.9,3,1,1,0,30,0.4,2,"A",0.6
"acquiescent",1,3,1,1,0,30,0.4,2,"A",0.6
"fatigue",0.7,3,1,0.666666666666667,0.333333333333333,30,0.4,2,"A",0.6
"fatigue",0.8,3,0.333333333333333,0.333333333333333,0,30,0.4,2,"A",0.6
"fatigue",0.9,3,0.666666666666667,0.666666666666667,0,30,0.4,2,"A",0.6
"fatigue",1,3,0.666666666666667,1,-0.333333333333333,30,0.4,2,"A",0.6
"longstring",0.7,3,0.666666666666667,0.333333333333333,0.333333333333333,30,0.4,2,"A",0.6
"longstring",0.8,4,0.75,1,-0.25,30,0.4,2,"A",0.6
"longstring",0.9,3,0,0.333333333333333,-0.333333333333333,30,0.4,2,"A",0.6
"longstring",1,4,1,1,0,30,0.4,2,"A",0.6
"mixed",0.7,3,0,0,0,30,0.4,2,"A",0.6
"mixed",0.8,3,0.333333333333333,0.333333333333333,0,30,0.4,2,"A",0.6
"mixed",0.9,4,0.25,0.25,0,30,0.4,2,"A",0.6
"mixed",1,4,0.25,0.5,-0.25,30,0.4,2,"A",0.6
"pure_straight",0.7,3,0.333333333333333,0.333333333333333,0,30,0.4,2,"A",0.6
"pure_straight",0.8,3,0.666666666666667,0.666666666666667,0,30,0.4,2,"A",0.6
"pure_straight",0.9,3,1,1,0,30,0.4,2,"A",0.6
"pure_straight",1,3,1,1,0,30,0.4,2,"A",0.6
"random",0.7,4,0.25,0,0.25,30,0.4,2,"A",0.6
"random",0.8,3,0.333333333333333,0.333333333333333,0,30,0.4,2,"A",0.6
"random",0.9,4,0.25,0.25,0,30,0.4,2,"A",0.6
"random",1,3,0,0,0,30,0.4,2,"A",0.6
"acquiescent",0.5,4,0.25,0.25,0,30,0.4,2,"B",0.4
"acquiescent",0.6,3,1,0.333333333333333,0.666666666666667,30,0.4,2,"B",0.4
"acquiescent",0.7,4,0.25,0.25,0,30,0.4,2,"B",0.4
"acquiescent",0.8,3,0.666666666666667,0.666666666666667,0,30,0.4,2,"B",0.4
"acquiescent",0.9,3,1,1,0,30,0.4,2,"B",0.4
"acquiescent",1,3,1,1,0,30,0.4,2,"B",0.4
"fatigue",0.5,3,0.333333333333333,0,0.333333333333333,30,0.4,2,"B",0.4
"fatigue",0.6,4,0.25,0.25,0,30,0.4,2,"B",0.4
"fatigue",0.7,3,0.333333333333333,0.333333333333333,0,30,0.4,2,"B",0.4
"fatigue",0.8,3,0.333333333333333,0.333333333333333,0,30,0.4,2,"B",0.4
"fatigue",0.9,3,0.666666666666667,0.333333333333333,0.333333333333333,30,0.4,2,"B",0.4
"fatigue",1,3,0.333333333333333,0.666666666666667,-0.333333333333333,30,0.4,2,"B",0.4
"longstring",0.5,4,0.25,0.5,-0.25,30,0.4,2,"B",0.4
"longstring",0.6,3,0.666666666666667,0.666666666666667,0,30,0.4,2,"B",0.4
"longstring",0.7,3,0.666666666666667,0.333333333333333,0.333333333333333,30,0.4,2,"B",0.4
"longstring",0.8,4,0.75,1,-0.25,30,0.4,2,"B",0.4
"longstring",0.9,3,0.333333333333333,0.333333333333333,0,30,0.4,2,"B",0.4
"longstring",1,4,1,0.75,0.25,30,0.4,2,"B",0.4
